img_id,rx1,ry1,rx2,ry2,scale,x_6,y_6,vis_6,x_7,y_7,vis_7,x_8,y_8,vis_8,x_9,y_9,vis_9,x_0,y_0,vis_0,x_1,y_1,vis_1,x_2,y_2,vis_2,x_3,y_3,vis_3,x_4,y_4,vis_4,x_5,y_5,vis_5,x_10,y_10,vis_10,x_11,y_11,vis_11,x_12,y_12,vis_12,x_13,y_13,vis_13,x_14,y_14,vis_14,x_15,y_15,vis_15,cat_name,act_id
6189,341,41,406,107,2.2232084922471844,274.0,230.0,0.0,345.0,123.0,0.0,354.8705,106.0297,0.0,392.1295,41.9703,0.0,300.0,445.0,1.0,316.0,349.0,1.0,278.0,231.0,1.0,270.0,228.0,0.0,305.0,327.0,0.0,297.0,413.0,0.0,383.0,250.0,1.0,334.0,204.0,1.0,360.0,119.0,1.0,330.0,126.0,0.0,323.0,191.0,0.0,371.0,237.0,0.0,sports,251
9313,587,80,654,173,2.750906759597642,653.0,346.0,1.0,634.0,192.0,1.0,629.7551,171.4046,0.0,611.2449,81.5954,0.0,589.0,609.0,1.0,604.0,482.0,1.0,617.0,347.0,1.0,688.0,345.0,1.0,676.0,485.0,1.0,670.0,619.0,1.0,513.0,339.0,1.0,538.0,276.0,1.0,576.0,195.0,1.0,691.0,189.0,1.0,703.0,265.0,1.0,656.0,261.0,1.0,sports,627
6580,473,299,524,358,1.8716922824011433,522.0,443.0,0.0,503.0,362.0,1.0,502.6531,359.4172,0.0,494.3469,297.5828,0.0,452.0,545.0,0.0,481.0,474.0,0.0,499.0,445.0,0.0,545.0,440.0,1.0,532.0,458.0,1.0,513.0,529.0,1.0,383.0,320.0,1.0,420.0,344.0,1.0,462.0,373.0,1.0,544.0,351.0,1.0,572.0,301.0,1.0,606.0,250.0,1.0,sports,350
6466,380,52,423,112,1.7716162112602152,434.0,233.0,1.0,417.0,128.0,0.0,410.9284,109.9811,0.0,392.0716,54.0189,0.0,470.0,390.0,1.0,428.0,316.0,1.0,435.0,229.0,1.0,432.0,237.0,1.0,375.0,311.0,1.0,465.0,289.0,1.0,438.0,207.0,1.0,459.0,167.0,1.0,424.0,123.0,1.0,410.0,132.0,0.0,411.0,191.0,0.0,376.0,186.0,1.0,running,914
4539,573,448,626,525,2.243454479145944,627.0,683.0,1.0,588.0,552.0,0.0,593.0341,523.3276,0.0,605.9659,449.6724,0.0,725.0,869.0,1.0,715.0,757.0,1.0,641.0,683.0,1.0,612.0,683.0,1.0,629.0,786.0,1.0,515.0,814.0,1.0,717.0,631.0,1.0,641.0,619.0,1.0,598.0,554.0,1.0,577.0,550.0,0.0,636.0,616.0,0.0,689.0,633.0,0.0,sports,334
6648,1097,16,1187,122,3.33729471278759,1163.0,358.0,0.0,1183.0,146.0,0.0,1168.1418,118.0955,0.0,1115.8582,19.9045,0.0,1109.0,580.0,0.0,1133.0,448.0,0.0,1172.0,355.0,0.0,1154.0,360.0,1.0,1108.0,497.0,1.0,1117.0,634.0,1.0,1172.0,314.0,0.0,1215.0,238.0,0.0,1201.0,139.0,0.0,1164.0,153.0,1.0,1148.0,280.0,1.0,1089.0,375.0,1.0,walking,366
1669,1099,177,1148,238,1.877837053633781,1138.0,365.0,1.0,1122.0,269.0,1.0,1122.7369,238.788,0.0,1124.2631,176.212,0.0,1047.0,588.0,1.0,1074.0,466.0,1.0,1122.0,366.0,1.0,1153.0,363.0,1.0,1235.0,460.0,0.0,1262.0,582.0,1.0,1111.0,378.0,1.0,1065.0,342.0,1.0,1077.0,270.0,1.0,1167.0,267.0,1.0,1182.0,350.0,1.0,1205.0,407.0,0.0,sports,109
10663,469,154,515,226,2.0505608988762076,495.0,310.0,1.0,495.0,212.0,1.0,496.6176,223.8626,0.0,487.3824,156.1374,0.0,482.0,421.0,1.0,504.0,362.0,1.0,475.0,310.0,1.0,514.0,309.0,1.0,520.0,375.0,1.0,509.0,428.0,1.0,475.0,166.0,1.0,432.0,182.0,1.0,458.0,209.0,1.0,531.0,214.0,1.0,565.0,227.0,1.0,578.0,266.0,1.0,sports,752
6536,855,296,954,418,3.770750588410748,1016.0,674.0,1.0,945.0,442.0,1.0,931.5325,413.7349,0.0,877.4675,300.2651,0.0,1180.0,1002.0,1.0,1102.0,854.0,1.0,1047.0,665.0,1.0,984.0,682.0,1.0,867.0,861.0,1.0,889.0,1062.0,1.0,1151.0,573.0,1.0,1066.0,532.0,1.0,989.0,432.0,1.0,901.0,452.0,1.0,945.0,561.0,1.0,940.0,687.0,1.0,sports,348
654,286,1,338,41,1.5745170688182455,300.0,199.0,1.0,316.0,54.0,1.0,315.1577,47.0513,0.0,308.8423,-5.0513,0.0,,,,252.0,311.0,1.0,270.0,195.0,1.0,329.0,203.0,1.0,326.0,319.0,1.0,,,,,,,,,,273.0,50.0,1.0,359.0,57.0,1.0,,,,,,,walking,940
2453,843,178,910,272,2.7704151313476473,994.0,440.0,0.0,932.0,269.0,0.0,912.6824,253.6851,0.0,840.3176,196.3149,0.0,931.0,626.0,1.0,911.0,501.0,1.0,975.0,437.0,0.0,1012.0,442.0,1.0,1010.0,580.0,1.0,1146.0,573.0,1.0,1021.0,405.0,0.0,1036.0,341.0,1.0,964.0,259.0,0.0,899.0,278.0,1.0,920.0,389.0,1.0,904.0,448.0,1.0,running,160
4563,434,183,459,222,1.1117985429024448,445.0,319.0,1.0,450.0,242.0,1.0,448.1355,220.9577,0.0,444.8645,184.0423,0.0,472.0,452.0,1.0,468.0,389.0,1.0,462.0,320.0,1.0,428.0,317.0,1.0,436.0,380.0,1.0,441.0,461.0,1.0,514.0,278.0,1.0,505.0,260.0,1.0,485.0,244.0,1.0,415.0,240.0,1.0,391.0,283.0,1.0,393.0,306.0,1.0,sports,334
3682,292,187,319,231,1.2389673119174691,282.0,210.0,0.0,308.0,211.0,1.0,321.6245,221.8996,0.0,289.3755,196.1004,0.0,225.0,276.0,1.0,254.0,269.0,1.0,269.0,222.0,1.0,294.0,197.0,0.0,344.0,237.0,0.0,355.0,299.0,1.0,342.0,285.0,1.0,304.0,274.0,1.0,287.0,220.0,1.0,329.0,202.0,1.0,348.0,230.0,1.0,350.0,269.0,1.0,sports,268
6069,438,175,508,265,2.736421020237931,363.0,338.0,1.0,436.0,255.0,0.0,439.8679,251.3411,0.0,506.1321,188.6589,0.0,350.0,537.0,1.0,378.0,436.0,1.0,335.0,340.0,1.0,391.0,335.0,1.0,449.0,407.0,1.0,441.0,514.0,0.0,441.0,378.0,1.0,399.0,309.0,1.0,405.0,264.0,1.0,467.0,245.0,0.0,504.0,292.0,1.0,530.0,357.0,1.0,bicycling,238
2019,496,35,546,110,2.1633307652783937,623.0,175.0,1.0,555.0,99.0,0.0,549.438,94.6649,0.0,492.562,50.3351,0.0,564.0,333.0,1.0,562.0,253.0,1.0,588.0,185.0,1.0,658.0,164.0,1.0,620.0,266.0,1.0,646.0,354.0,1.0,455.0,213.0,1.0,484.0,164.0,1.0,520.0,105.0,0.0,589.0,92.0,1.0,566.0,181.0,1.0,544.0,240.0,1.0,bicycling,840
6003,896,92,967,184,2.7890643592430777,1010.0,334.0,0.0,950.0,182.0,0.0,949.5168,180.8508,0.0,913.4832,95.1492,0.0,847.0,424.0,1.0,883.0,317.0,1.0,1000.0,323.0,0.0,1019.0,344.0,1.0,915.0,389.0,1.0,878.0,513.0,1.0,807.0,262.0,1.0,859.0,242.0,0.0,947.0,176.0,0.0,953.0,187.0,1.0,857.0,232.0,1.0,790.0,251.0,1.0,bicycling,840
2115,557,126,631,228,3.0243809283884855,386.0,314.0,1.0,523.0,176.0,0.0,543.5987,176.2901,0.0,644.4013,177.7099,0.0,466.0,619.0,1.0,472.0,484.0,1.0,405.0,319.0,1.0,366.0,308.0,1.0,385.0,475.0,1.0,379.0,612.0,1.0,554.0,381.0,1.0,523.0,334.0,1.0,525.0,195.0,1.0,521.0,157.0,0.0,488.0,285.0,0.0,512.0,377.0,1.0,sports,144
6856,385,173,505,313,4.425381339500585,388.0,484.0,0.0,498.0,322.0,0.0,486.0914,304.2495,0.0,403.9086,181.7505,0.0,144.0,224.0,1.0,276.0,330.0,1.0,398.0,435.0,0.0,377.0,532.0,1.0,195.0,574.0,1.0,129.0,617.0,1.0,671.0,615.0,1.0,625.0,472.0,1.0,559.0,311.0,0.0,437.0,332.0,1.0,481.0,479.0,1.0,435.0,625.0,1.0,sports,385
8434,906,380,935,415,1.0908785450268972,891.0,464.0,1.0,921.0,416.0,0.0,920.9912,415.6747,0.0,920.0088,379.3253,0.0,868.0,562.0,1.0,902.0,530.0,1.0,900.0,462.0,1.0,881.0,466.0,1.0,897.0,514.0,0.0,878.0,553.0,0.0,918.0,456.0,1.0,937.0,429.0,1.0,945.0,417.0,1.0,897.0,415.0,0.0,884.0,437.0,0.0,897.0,449.0,0.0,sports,929
8670,654,109,706,176,2.0354773395938364,548.0,226.0,0.0,636.0,158.0,0.0,648.0027,153.7718,0.0,711.9973,131.2282,0.0,622.0,398.0,1.0,626.0,285.0,1.0,542.0,230.0,1.0,554.0,221.0,0.0,585.0,290.0,0.0,544.0,366.0,0.0,729.0,265.0,1.0,680.0,215.0,1.0,651.0,164.0,1.0,620.0,152.0,0.0,625.0,224.0,1.0,655.0,262.0,1.0,bicycling,550
2060,868,165,1022,324,5.312463835171021,825.0,611.0,0.0,908.0,338.0,0.0,912.4205,326.8292,0.0,977.5795,162.1708,0.0,519.0,869.0,1.0,578.0,618.0,1.0,801.0,628.0,0.0,848.0,593.0,1.0,677.0,448.0,1.0,457.0,519.0,1.0,674.0,203.0,0.0,724.0,348.0,1.0,888.0,330.0,0.0,928.0,345.0,1.0,733.0,302.0,1.0,665.0,193.0,1.0,sports,135
3678,594,53,710,228,5.0389141687470715,718.0,686.0,0.0,699.0,314.0,0.0,673.0,221.0,0.0,630.0,59.0,0.0,,,,,,,654.0,661.0,0.0,781.0,710.0,0.0,,,,,,,576.0,580.0,0.0,601.0,450.0,0.0,599.0,290.0,0.0,799.0,338.0,0.0,838.0,537.0,0.0,747.0,715.0,0.0,sports,264
1978,854,169,932,275,3.158531304261523,884.0,517.0,1.0,898.0,318.0,1.0,895.7381,274.5709,0.0,890.2619,169.4291,0.0,860.0,660.0,1.0,887.0,596.0,1.0,839.0,514.0,1.0,928.0,519.0,1.0,919.0,703.0,1.0,928.0,861.0,1.0,680.0,478.0,1.0,778.0,434.0,1.0,830.0,323.0,1.0,965.0,313.0,1.0,1006.0,421.0,1.0,1095.0,441.0,1.0,sports,378
9235,792,99,951,280,5.782057765190521,845.0,561.0,0.0,861.0,323.0,1.0,863.9439,285.5709,0.0,879.0561,93.4291,0.0,,,,712.0,661.0,1.0,861.0,545.0,0.0,828.0,576.0,1.0,,,,,,,822.0,419.0,0.0,913.0,402.0,0.0,903.0,309.0,1.0,818.0,336.0,1.0,743.0,454.0,1.0,729.0,406.0,1.0,sports,618
7248,204,125,255,204,2.2567658274619458,221.0,372.0,0.0,236.0,223.0,0.0,233.0,201.0,0.0,225.0,127.0,0.0,,,,212.0,474.0,0.0,202.0,373.0,0.0,239.0,371.0,0.0,231.0,475.0,0.0,,,,175.0,283.0,0.0,145.0,284.0,0.0,180.0,220.0,0.0,292.0,225.0,0.0,319.0,246.0,0.0,314.0,299.0,0.0,walking,425
2365,213,162,345,368,5.871912805892131,306.0,880.0,1.0,329.0,392.0,1.0,314.8512,356.062,0.0,243.1488,173.938,0.0,,,,227.0,1071.0,1.0,213.0,879.0,1.0,398.0,881.0,1.0,405.0,1079.0,1.0,,,,181.0,352.0,1.0,102.0,530.0,1.0,213.0,388.0,1.0,444.0,395.0,1.0,480.0,629.0,1.0,509.0,800.0,1.0,running,914
1731,351,213,436,335,3.5685829120254438,568.0,473.0,0.0,473.0,308.0,0.0,448.1852,297.3874,0.0,338.8148,250.6126,0.0,,,,,,,532.0,474.0,0.0,604.0,471.0,1.0,,,,,,,433.0,394.0,0.0,499.0,411.0,0.0,442.0,325.0,0.0,503.0,291.0,1.0,545.0,420.0,1.0,460.0,418.0,1.0,sports,113
2447,896,56,1013,200,4.452954075667074,912.0,542.0,0.0,917.0,254.0,0.0,933.3296,199.1324,0.0,975.6704,56.8676,0.0,1051.0,896.0,1.0,999.0,739.0,1.0,942.0,553.0,1.0,882.0,530.0,0.0,879.0,747.0,1.0,685.0,727.0,1.0,1057.0,404.0,1.0,965.0,416.0,1.0,954.0,267.0,1.0,879.0,241.0,0.0,811.0,364.0,1.0,928.0,413.0,0.0,running,160
3352,862,255,949,386,3.774186004955241,932.0,697.0,1.0,916.0,426.0,1.0,911.7297,383.0939,0.0,899.2703,257.9061,0.0,,,,924.0,896.0,1.0,893.0,682.0,1.0,970.0,711.0,1.0,944.0,903.0,0.0,905.0,881.0,0.0,797.0,566.0,1.0,797.0,509.0,1.0,814.0,429.0,1.0,1018.0,422.0,1.0,1073.0,542.0,1.0,977.0,566.0,1.0,running,241
4463,469,112,590,275,4.872059112941878,863.0,273.0,0.0,656.0,195.0,0.0,610.6953,194.4628,0.0,448.3047,192.5372,0.0,423.0,408.0,1.0,630.0,346.0,1.0,832.0,278.0,0.0,894.0,268.0,1.0,733.0,386.0,1.0,543.0,450.0,1.0,714.0,532.0,1.0,685.0,392.0,0.0,642.0,185.0,0.0,669.0,204.0,1.0,737.0,398.0,0.0,756.0,537.0,1.0,sports,328
249,709,186,762,253,2.05027998088066,644.0,304.0,1.0,705.0,242.0,0.0,708.0015,239.7858,0.0,762.9985,199.2142,0.0,722.0,439.0,1.0,712.0,361.0,1.0,658.0,309.0,1.0,629.0,298.0,1.0,699.0,359.0,0.0,700.0,423.0,0.0,795.0,319.0,1.0,750.0,297.0,1.0,719.0,250.0,1.0,690.0,234.0,0.0,717.0,303.0,1.0,758.0,316.0,1.0,sports,923
1740,119,115,177,203,2.5294679282410364,119.0,391.0,0.0,104.0,220.0,0.0,123.0,193.0,0.0,172.0,124.0,0.0,,,,74.0,474.0,0.0,91.0,391.0,0.0,146.0,390.0,0.0,183.0,475.0,0.0,,,,153.0,220.0,0.0,109.0,275.0,0.0,69.0,214.0,0.0,139.0,225.0,0.0,149.0,290.0,0.0,178.0,273.0,0.0,sports,113
267,923,89,1044,251,4.852809495539672,1020.0,686.0,1.0,1009.0,316.0,1.0,997.4157,249.674,0.0,969.5843,90.326,0.0,,,,931.0,925.0,1.0,938.0,678.0,1.0,1101.0,694.0,1.0,1051.0,934.0,1.0,,,,708.0,443.0,1.0,820.0,505.0,1.0,910.0,326.0,1.0,1107.0,306.0,1.0,1089.0,412.0,1.0,962.0,403.0,1.0,sports,67
8222,201,15,241,64,1.518083001683373,216.0,124.0,0.0,215.0,69.0,0.0,215.9572,64.2938,0.0,226.0428,14.7062,0.0,187.0,204.0,0.0,193.0,158.0,1.0,203.0,126.0,1.0,229.0,121.0,0.0,264.0,158.0,0.0,256.0,199.0,0.0,199.0,99.0,1.0,176.0,97.0,1.0,194.0,67.0,1.0,236.0,71.0,0.0,246.0,99.0,0.0,231.0,104.0,0.0,sports,482
2840,817,50,881,139,2.630929873637836,872.0,298.0,0.0,871.0,147.0,0.0,865.9469,134.9416,0.0,832.0531,54.0584,0.0,805.0,440.0,0.0,753.0,357.0,1.0,874.0,290.0,0.0,870.0,306.0,1.0,784.0,447.0,1.0,840.0,572.0,0.0,835.0,176.0,0.0,872.0,165.0,0.0,888.0,147.0,0.0,854.0,147.0,1.0,861.0,262.0,1.0,808.0,307.0,1.0,bicycling,200
2441,641,216,775,404,5.5408302626952946,610.0,793.0,0.0,620.0,404.0,0.0,644.8877,377.4154,0.0,771.1123,242.5846,0.0,,,,,,,587.0,790.0,1.0,632.0,796.0,0.0,,,,,,,740.0,640.0,1.0,604.0,579.0,1.0,657.0,418.0,1.0,582.0,390.0,0.0,459.0,546.0,1.0,540.0,632.0,0.0,running,160
6624,621,212,680,284,2.234063562211246,663.0,422.0,1.0,679.0,309.0,0.0,666.261,281.7341,0.0,634.739,214.2659,0.0,692.0,593.0,0.0,594.0,530.0,1.0,648.0,423.0,1.0,677.0,420.0,1.0,640.0,529.0,1.0,698.0,614.0,1.0,594.0,413.0,1.0,653.0,394.0,0.0,660.0,319.0,0.0,697.0,298.0,1.0,701.0,375.0,1.0,636.0,375.0,1.0,sports,362
8839,288,113,323,160,1.4064081911024267,296.0,254.0,1.0,308.0,176.0,0.0,306.9806,159.8933,0.0,304.0194,113.1067,0.0,283.0,418.0,1.0,283.0,322.0,0.0,284.0,254.0,1.0,308.0,254.0,1.0,303.0,322.0,0.0,308.0,394.0,1.0,274.0,235.0,0.0,275.0,208.0,0.0,283.0,180.0,0.0,333.0,172.0,1.0,356.0,211.0,1.0,337.0,245.0,1.0,dancing,580
6505,1138,332,1242,454,3.847492690051536,1052.0,571.0,1.0,1182.0,368.0,0.0,1170.4563,331.9259,0.0,1209.5437,454.0741,0.0,1058.0,754.0,1.0,1225.0,715.0,1.0,1104.0,570.0,1.0,999.0,572.0,1.0,1068.0,712.0,0.0,972.0,739.0,1.0,1323.0,555.0,0.0,1278.0,516.0,1.0,1229.0,379.0,1.0,1134.0,357.0,0.0,1070.0,440.0,0.0,1156.0,536.0,0.0,walking,309
6556,965,521,1086,671,4.6252800996264,1196.0,710.0,1.0,1047.0,657.0,1.0,1051.1253,668.7042,0.0,999.8747,523.2958,0.0,1322.0,747.0,1.0,1275.0,779.0,1.0,1172.0,764.0,1.0,1219.0,656.0,1.0,1322.0,615.0,1.0,1401.0,548.0,1.0,1108.0,916.0,1.0,1067.0,805.0,1.0,988.0,714.0,1.0,1105.0,600.0,1.0,1158.0,586.0,1.0,1202.0,568.0,1.0,sports,350
2028,694,175,721,210,1.0608977330544165,667.0,262.0,0.0,695.0,213.0,1.0,698.2948,207.5965,0.0,716.7052,177.4035,0.0,701.0,302.0,1.0,680.0,257.0,1.0,654.0,259.0,1.0,679.0,265.0,0.0,730.0,283.0,0.0,723.0,327.0,0.0,684.0,238.0,1.0,676.0,224.0,1.0,681.0,208.0,1.0,708.0,218.0,1.0,739.0,233.0,0.0,752.0,218.0,1.0,bicycling,840
4581,798,135,854,217,2.383140784762831,864.0,409.0,0.0,827.0,244.0,1.0,826.584,215.7147,0.0,825.416,136.2853,0.0,882.0,533.0,1.0,819.0,501.0,1.0,874.0,410.0,0.0,854.0,408.0,1.0,781.0,497.0,1.0,818.0,610.0,1.0,827.0,357.0,0.0,866.0,315.0,0.0,801.0,234.0,1.0,853.0,253.0,1.0,895.0,343.0,1.0,850.0,389.0,1.0,running,335
6721,679,83,743,172,2.630929873637836,756.0,308.0,0.0,737.0,183.0,0.0,729.6018,167.2076,0.0,692.3982,87.7924,0.0,638.0,501.0,0.0,681.0,378.0,0.0,740.0,314.0,0.0,771.0,301.0,0.0,793.0,375.0,1.0,848.0,509.0,1.0,668.0,301.0,1.0,694.0,259.0,1.0,703.0,189.0,0.0,771.0,176.0,1.0,803.0,262.0,1.0,758.0,245.0,1.0,sports,373
10756,896,151,1004,307,4.553679830642466,955.0,569.0,1.0,948.0,347.0,1.0,948.7138,304.8838,0.0,951.2862,153.1162,0.0,923.0,928.0,1.0,923.0,783.0,1.0,915.0,572.0,1.0,994.0,566.0,1.0,1026.0,785.0,1.0,999.0,894.0,1.0,743.0,447.0,1.0,807.0,479.0,1.0,849.0,352.0,1.0,1047.0,342.0,1.0,1105.0,453.0,1.0,1187.0,445.0,1.0,sports,378
265,604,88,692,214,3.6885118950601203,565.0,375.0,1.0,612.0,202.0,1.0,612.5483,201.2233,0.0,683.4517,100.7767,0.0,388.0,603.0,1.0,444.0,492.0,1.0,520.0,373.0,1.0,610.0,376.0,1.0,696.0,471.0,1.0,705.0,615.0,1.0,481.0,362.0,1.0,490.0,257.0,1.0,545.0,182.0,1.0,679.0,222.0,1.0,679.0,335.0,1.0,662.0,451.0,1.0,sports,67
9297,390,34,433,92,1.7328265925937307,405.0,211.0,1.0,407.0,113.0,1.0,408.9112,91.7642,0.0,414.0888,34.2358,0.0,361.0,378.0,1.0,376.0,289.0,1.0,381.0,213.0,1.0,428.0,208.0,1.0,440.0,291.0,1.0,448.0,379.0,1.0,356.0,219.0,1.0,359.0,165.0,1.0,369.0,109.0,1.0,445.0,116.0,1.0,451.0,172.0,1.0,450.0,228.0,1.0,sports,627
9223,683,338,738,397,1.9358347036872754,796.0,419.0,0.0,730.0,386.0,0.0,733.9063,389.706,0.0,687.0937,345.294,0.0,820.0,532.0,1.0,754.0,496.0,1.0,792.0,430.0,1.0,799.0,407.0,0.0,754.0,473.0,0.0,765.0,557.0,1.0,858.0,427.0,1.0,804.0,411.0,0.0,744.0,386.0,0.0,715.0,386.0,1.0,697.0,434.0,1.0,669.0,421.0,1.0,sports,930
5599,302,212,353,248,1.4982229473613065,422.0,236.0,0.0,367.0,232.0,0.0,352.4384,231.2627,0.0,302.5616,228.7373,0.0,413.0,329.0,1.0,386.0,285.0,0.0,413.0,242.0,0.0,431.0,229.0,1.0,421.0,286.0,1.0,467.0,313.0,1.0,377.0,309.0,0.0,380.0,274.0,0.0,357.0,244.0,0.0,376.0,220.0,1.0,419.0,256.0,1.0,406.0,286.0,1.0,sports,929
4464,486,104,540,181,2.2571486437538844,515.0,373.0,1.0,515.0,216.0,1.0,514.0233,180.1052,0.0,511.9767,104.8948,0.0,528.0,620.0,1.0,513.0,487.0,1.0,481.0,367.0,1.0,548.0,378.0,1.0,507.0,493.0,0.0,481.0,594.0,1.0,317.0,293.0,1.0,398.0,258.0,1.0,459.0,213.0,1.0,571.0,219.0,1.0,635.0,261.0,1.0,693.0,290.0,1.0,sports,328
7619,517,87,574,152,2.0748551756688944,649.0,182.0,1.0,584.0,103.0,0.0,577.2849,105.8779,0.0,513.7151,133.1221,0.0,621.0,396.0,1.0,575.0,285.0,1.0,663.0,196.0,1.0,634.0,168.0,1.0,533.0,257.0,1.0,519.0,389.0,1.0,599.0,253.0,0.0,610.0,170.0,0.0,599.0,115.0,0.0,568.0,90.0,1.0,498.0,135.0,1.0,472.0,202.0,1.0,bicycling,454
3826,794,63,896,192,3.9468873812157343,825.0,583.0,0.0,816.0,255.0,0.0,830.4106,191.6432,0.0,859.5894,63.3568,0.0,,,,,,,865.0,586.0,1.0,785.0,579.0,0.0,,,,,,,1016.0,563.0,1.0,912.0,428.0,1.0,834.0,274.0,1.0,797.0,235.0,0.0,717.0,387.0,1.0,664.0,504.0,1.0,dancing,282
9300,413,76,456,135,1.752164375850622,490.0,232.0,1.0,449.0,145.0,1.0,444.5634,132.914,0.0,424.4366,78.086,0.0,422.0,367.0,1.0,457.0,309.0,1.0,471.0,237.0,1.0,508.0,227.0,1.0,513.0,308.0,1.0,499.0,365.0,1.0,423.0,242.0,1.0,404.0,207.0,1.0,416.0,167.0,1.0,481.0,122.0,1.0,519.0,148.0,1.0,546.0,176.0,1.0,sports,627
10812,1042,144,1169,307,4.959238651244766,862.0,520.0,1.0,1027.0,341.0,1.0,1059.039,293.8598,0.0,1151.961,157.1402,0.0,553.0,818.0,1.0,728.0,732.0,1.0,800.0,531.0,1.0,923.0,509.0,1.0,1044.0,669.0,1.0,1023.0,899.0,1.0,1009.0,689.0,1.0,975.0,529.0,1.0,978.0,348.0,1.0,1075.0,334.0,1.0,1104.0,486.0,1.0,1153.0,635.0,1.0,sports,762
6644,751,150,872,302,4.662737393420307,1061.0,376.0,0.0,879.0,272.0,0.0,875.7181,269.7634,0.0,747.2819,182.2366,0.0,,,,965.0,530.0,1.0,1049.0,367.0,0.0,1072.0,384.0,1.0,1012.0,613.0,1.0,,,,632.0,346.0,1.0,758.0,293.0,1.0,874.0,222.0,0.0,884.0,322.0,1.0,851.0,454.0,1.0,785.0,537.0,1.0,walking,366
3191,578,135,631,219,2.38374495280011,592.0,452.0,1.0,600.0,259.0,1.0,602.323,216.6694,0.0,606.677,137.3306,0.0,569.0,716.0,1.0,569.0,594.0,1.0,562.0,455.0,1.0,622.0,448.0,1.0,652.0,594.0,1.0,619.0,567.0,1.0,569.0,165.0,1.0,495.0,195.0,1.0,545.0,259.0,1.0,654.0,258.0,1.0,739.0,232.0,1.0,673.0,211.0,1.0,dancing,226
5894,327,129,359,175,1.3448568697077026,345.0,255.0,1.0,345.0,178.0,1.0,344.7191,174.3483,0.0,341.2809,129.6517,0.0,296.0,371.0,1.0,312.0,307.0,1.0,327.0,257.0,1.0,362.0,253.0,1.0,347.0,313.0,1.0,331.0,375.0,1.0,288.0,243.0,1.0,301.0,212.0,1.0,317.0,180.0,1.0,372.0,176.0,1.0,388.0,219.0,1.0,394.0,248.0,1.0,sports,931
8577,215,96,260,151,1.7055204484262274,243.0,266.0,1.0,238.0,160.0,1.0,237.8894,151.9227,0.0,237.1106,95.0773,0.0,191.0,408.0,1.0,211.0,346.0,1.0,220.0,268.0,1.0,266.0,263.0,1.0,299.0,343.0,1.0,337.0,407.0,1.0,236.0,237.0,1.0,196.0,223.0,1.0,205.0,161.0,1.0,271.0,159.0,1.0,294.0,197.0,1.0,322.0,222.0,1.0,sports,522
9765,454,77,557,235,4.526593421105987,387.0,431.0,0.0,462.0,254.0,1.0,474.8923,224.9554,0.0,536.1077,87.0446,0.0,,,,363.0,594.0,0.0,348.0,429.0,1.0,425.0,433.0,0.0,429.0,605.0,0.0,,,,503.0,456.0,1.0,408.0,408.0,1.0,377.0,249.0,1.0,547.0,259.0,1.0,561.0,404.0,1.0,599.0,501.0,1.0,sports,691
5594,684,73,758,124,2.156931153282366,774.0,198.0,1.0,759.0,113.0,1.0,754.5868,111.316,0.0,687.4132,85.684,0.0,734.0,451.0,1.0,730.0,354.0,1.0,802.0,208.0,1.0,746.0,188.0,1.0,663.0,307.0,1.0,672.0,445.0,1.0,862.0,211.0,1.0,875.0,180.0,1.0,821.0,141.0,1.0,697.0,84.0,1.0,625.0,46.0,1.0,578.0,52.0,1.0,sports,929
259,287,20,337,93,2.1235592763094693,307.0,249.0,1.0,307.0,102.0,1.0,308.134,91.6809,0.0,315.866,21.3191,0.0,275.0,432.0,1.0,276.0,333.0,1.0,267.0,254.0,1.0,346.0,243.0,1.0,356.0,328.0,1.0,350.0,432.0,1.0,206.0,236.0,1.0,228.0,175.0,1.0,260.0,107.0,1.0,354.0,96.0,1.0,369.0,164.0,1.0,392.0,209.0,1.0,sports,65
6433,884,35,1128,342,9.411703352741203,533.0,874.0,0.0,849.0,455.0,0.0,926.3793,323.6523,0.0,1085.6207,53.3477,0.0,,,,,,,489.0,869.0,1.0,576.0,879.0,0.0,,,,,,,917.0,956.0,1.0,624.0,766.0,1.0,824.0,475.0,1.0,874.0,434.0,0.0,836.0,788.0,1.0,949.0,922.0,0.0,sports,305
10822,967,235,1075,387,4.475083015989759,994.0,507.0,1.0,1007.0,370.0,1.0,1003.7801,383.5697,0.0,1038.2199,238.4303,0.0,698.0,825.0,1.0,822.0,648.0,1.0,944.0,511.0,1.0,1044.0,503.0,1.0,1181.0,611.0,0.0,1245.0,815.0,1.0,907.0,664.0,1.0,891.0,545.0,1.0,920.0,376.0,1.0,1094.0,363.0,1.0,1144.0,490.0,1.0,1147.0,593.0,0.0,sports,762
2795,817,290,883,380,2.6785548342343115,812.0,642.0,1.0,847.0,425.0,1.0,848.5127,379.6178,0.0,851.4873,290.3822,0.0,,,,,,,775.0,639.0,1.0,848.0,644.0,1.0,,,,,,,749.0,593.0,1.0,762.0,505.0,1.0,778.0,408.0,1.0,916.0,442.0,1.0,917.0,562.0,1.0,893.0,650.0,1.0,sports,196
