img_id,rx1,ry1,rx2,ry2,scale,x_6,y_6,vis_6,x_7,y_7,vis_7,x_8,y_8,vis_8,x_9,y_9,vis_9,x_0,y_0,vis_0,x_1,y_1,vis_1,x_2,y_2,vis_2,x_3,y_3,vis_3,x_4,y_4,vis_4,x_5,y_5,vis_5,x_10,y_10,vis_10,x_11,y_11,vis_11,x_12,y_12,vis_12,x_13,y_13,vis_13,x_14,y_14,vis_14,x_15,y_15,vis_15,cat_name,act_name,act_id
2005,363,67,404,120,1.6081790945040917,378.0,207.0,1.0,372.0,124.0,0.0,374.0438,118.5795,0.0,392.9562,68.4205,0.0,353.0,374.0,1.0,383.0,294.0,1.0,373.0,207.0,1.0,383.0,207.0,1.0,381.0,293.0,0.0,359.0,374.0,0.0,344.0,204.0,1.0,329.0,168.0,1.0,354.0,121.0,1.0,390.0,126.0,0.0,385.0,186.0,0.0,405.0,212.0,1.0,sports,"rope skipping, general",378
1138,607,302,736,431,4.378405189107102,643.0,774.0,0.0,621.0,477.0,0.0,641.1677,432.8707,0.0,701.8323,300.1293,0.0,,,,754.0,993.0,1.0,618.0,772.0,1.0,668.0,775.0,0.0,626.0,972.0,0.0,,,,581.0,759.0,1.0,573.0,599.0,1.0,565.0,456.0,1.0,676.0,498.0,0.0,658.0,655.0,0.0,756.0,621.0,0.0,walking,walking,944
6057,57,54,190,242,5.526934774357302,229.0,374.0,0.0,169.0,208.0,1.0,179.16,221.3978,0.0,67.84,74.6022,0.0,274.0,717.0,0.0,205.0,566.0,1.0,185.0,384.0,0.0,273.0,364.0,0.0,314.0,438.0,1.0,375.0,655.0,1.0,19.0,393.0,1.0,32.0,318.0,1.0,61.0,229.0,1.0,276.0,187.0,1.0,365.0,256.0,1.0,360.0,300.0,1.0,bicycling,bicycling,238
6731,844,73,930,196,3.601999444752872,1067.0,321.0,0.0,943.0,182.0,0.0,932.7821,173.333,0.0,841.2179,95.667,0.0,1074.0,534.0,0.0,1012.0,418.0,0.0,1093.0,311.0,0.0,1041.0,330.0,1.0,955.0,420.0,1.0,1005.0,551.0,1.0,882.0,314.0,0.0,977.0,266.0,0.0,965.0,172.0,0.0,920.0,191.0,1.0,917.0,311.0,1.0,844.0,340.0,1.0,sports,horseback riding,373
8659,381,111,450,202,2.7408378281102292,409.0,426.0,1.0,409.0,236.0,1.0,411.7775,202.0287,0.0,419.2225,110.9713,0.0,397.0,607.0,1.0,388.0,507.0,1.0,385.0,431.0,1.0,432.0,420.0,1.0,444.0,509.0,1.0,468.0,622.0,0.0,365.0,374.0,1.0,343.0,317.0,1.0,356.0,239.0,1.0,461.0,232.0,1.0,508.0,293.0,1.0,547.0,318.0,1.0,bicycling,bicycling,550
1924,345,115,375,153,1.1619569699433798,359.0,238.0,1.0,362.0,166.0,1.0,361.208,153.3282,0.0,358.792,114.6718,0.0,317.0,339.0,1.0,321.0,287.0,1.0,344.0,237.0,1.0,373.0,238.0,1.0,393.0,294.0,1.0,404.0,349.0,1.0,333.0,218.0,1.0,314.0,201.0,1.0,337.0,166.0,1.0,387.0,165.0,1.0,398.0,197.0,1.0,384.0,216.0,0.0,sports,"tennis, hitting balls, non-game play, moderate effort",130
1127,393,355,468,427,2.495192176967538,654.0,449.0,0.0,508.0,399.0,0.0,471.8667,395.2701,0.0,389.1333,386.7299,0.0,681.0,523.0,1.0,558.0,555.0,0.0,657.0,452.0,0.0,650.0,445.0,1.0,549.0,453.0,1.0,558.0,568.0,1.0,452.0,558.0,0.0,497.0,489.0,0.0,512.0,382.0,0.0,503.0,415.0,1.0,492.0,492.0,1.0,455.0,552.0,1.0,walking,backpacking,940
1458,623,124,688,193,2.2750683506215807,666.0,386.0,1.0,661.0,218.0,1.0,658.9901,196.2568,0.0,652.0099,120.7432,0.0,649.0,666.0,1.0,638.0,522.0,1.0,628.0,383.0,1.0,703.0,388.0,1.0,715.0,521.0,1.0,706.0,631.0,1.0,614.0,320.0,1.0,572.0,304.0,1.0,604.0,226.0,1.0,718.0,209.0,1.0,743.0,295.0,1.0,703.0,318.0,1.0,sports,"rope skipping, general",378
4847,330,355,372,409,1.6418526121427586,374.0,499.0,0.0,369.0,401.0,1.0,369.8196,401.8651,0.0,332.1804,362.1349,0.0,371.0,631.0,1.0,361.0,561.0,0.0,366.0,492.0,0.0,382.0,505.0,1.0,377.0,583.0,1.0,388.0,655.0,1.0,409.0,480.0,1.0,403.0,450.0,1.0,382.0,386.0,1.0,355.0,416.0,1.0,298.0,440.0,1.0,249.0,434.0,1.0,sports,paddleball,360
10765,643,69,714,166,2.8849956672411134,679.0,320.0,0.0,684.0,195.0,1.0,681.9038,165.4626,0.0,675.0962,69.5374,0.0,657.0,572.0,1.0,652.0,460.0,1.0,648.0,320.0,0.0,710.0,320.0,1.0,697.0,460.0,1.0,680.0,523.0,1.0,706.0,355.0,1.0,654.0,306.0,1.0,626.0,205.0,1.0,741.0,184.0,1.0,708.0,275.0,1.0,624.0,315.0,1.0,sports,"rope skipping, general",378
1875,584,131,655,220,2.7324187087633547,557.0,371.0,0.0,587.0,236.0,0.0,597.9489,215.6182,0.0,641.0511,135.3818,0.0,558.0,636.0,1.0,610.0,509.0,1.0,565.0,373.0,1.0,549.0,369.0,0.0,551.0,516.0,1.0,445.0,456.0,1.0,614.0,385.0,1.0,555.0,324.0,1.0,602.0,242.0,1.0,572.0,230.0,0.0,518.0,287.0,1.0,574.0,345.0,0.0,running,running,914
4589,191,3,272,103,3.088549173965019,271.0,233.0,1.0,230.0,59.0,1.0,219.0153,102.9389,0.0,243.9847,3.0611,0.0,389.0,610.0,1.0,367.0,426.0,1.0,320.0,224.0,1.0,221.0,242.0,1.0,314.0,381.0,1.0,319.0,503.0,1.0,392.0,200.0,1.0,400.0,169.0,1.0,301.0,48.0,1.0,158.0,70.0,1.0,126.0,189.0,1.0,166.0,251.0,1.0,running,running,335
7997,485,82,774,505,12.295169783292948,1109.0,380.0,0.0,733.0,384.0,0.0,783.7638,428.3877,0.0,475.2362,158.6123,0.0,919.0,649.0,1.0,743.0,487.0,0.0,1012.0,321.0,0.0,1205.0,438.0,1.0,1494.0,831.0,1.0,1808.0,1024.0,1.0,391.0,528.0,1.0,436.0,214.0,1.0,584.0,325.0,0.0,881.0,442.0,1.0,798.0,611.0,1.0,609.0,783.0,1.0,sports,rock climbing,471
9299,428,48,471,105,1.7136067226758884,450.0,207.0,1.0,453.0,115.0,1.0,452.0857,104.9428,0.0,446.9143,48.0572,0.0,446.0,365.0,1.0,439.0,286.0,1.0,428.0,206.0,1.0,471.0,207.0,1.0,471.0,290.0,1.0,473.0,375.0,1.0,414.0,153.0,1.0,398.0,179.0,1.0,416.0,117.0,1.0,489.0,113.0,1.0,510.0,160.0,1.0,495.0,210.0,1.0,sports,golf,627
8033,481,109,578,224,3.6107040864629156,542.0,527.0,1.0,520.0,250.0,0.0,522.6972,226.2927,0.0,536.3028,106.7073,0.0,,,,,,,501.0,536.0,1.0,583.0,518.0,1.0,739.0,547.0,1.0,,,,780.0,207.0,1.0,623.0,266.0,1.0,476.0,254.0,1.0,564.0,245.0,0.0,655.0,184.0,1.0,732.0,64.0,1.0,sports,rock climbing,471
6561,875,454,930,513,1.9358347036872754,920.0,293.0,1.0,897.0,424.0,1.0,899.5303,451.3731,0.0,905.4697,515.6269,0.0,1040.0,192.0,1.0,1016.0,234.0,1.0,950.0,301.0,1.0,890.0,285.0,1.0,880.0,222.0,1.0,894.0,174.0,1.0,846.0,323.0,1.0,852.0,375.0,1.0,850.0,421.0,1.0,944.0,427.0,1.0,976.0,375.0,1.0,994.0,319.0,1.0,sports,"skydiving, base jumping, bungee jumping",350
7636,851,33,955,192,4.559810522379191,859.0,519.0,1.0,883.0,223.0,1.0,889.4648,187.2818,0.0,916.5352,37.7182,0.0,826.0,970.0,1.0,813.0,752.0,1.0,813.0,518.0,1.0,905.0,520.0,1.0,895.0,777.0,1.0,874.0,970.0,1.0,498.0,225.0,1.0,640.0,271.0,1.0,770.0,225.0,1.0,996.0,220.0,1.0,1129.0,283.0,1.0,1251.0,235.0,1.0,bicycling,bicycling,454
2032,563,246,601,285,1.3068435254459503,568.0,377.0,1.0,576.0,299.0,1.0,578.1601,286.9396,0.0,585.8399,244.0604,0.0,601.0,458.0,1.0,606.0,401.0,1.0,592.0,373.0,1.0,543.0,381.0,1.0,552.0,425.0,1.0,549.0,497.0,1.0,626.0,363.0,1.0,625.0,346.0,1.0,607.0,300.0,1.0,544.0,297.0,1.0,530.0,345.0,1.0,548.0,363.0,0.0,bicycling,bicycling,840
6087,737,2,954,268,8.238854289280761,1077.0,428.0,0.0,923.0,206.0,0.0,946.0,227.0,0.0,744.0,42.0,0.0,1066.0,1062.0,0.0,1037.0,866.0,0.0,984.0,454.0,0.0,1170.0,401.0,0.0,1270.0,721.0,0.0,1360.0,956.0,0.0,854.0,525.0,0.0,795.0,407.0,0.0,789.0,249.0,0.0,1056.0,162.0,0.0,1329.0,227.0,0.0,1363.0,386.0,0.0,bicycling,bicycling,238
7388,742,136,838,289,4.334974048365226,760.0,556.0,1.0,772.0,311.0,1.0,777.0121,283.5726,0.0,802.9879,141.4274,0.0,736.0,877.0,1.0,758.0,720.0,1.0,720.0,552.0,1.0,799.0,559.0,1.0,809.0,742.0,1.0,785.0,913.0,1.0,575.0,446.0,1.0,604.0,386.0,1.0,681.0,302.0,1.0,862.0,319.0,1.0,871.0,427.0,1.0,854.0,516.0,1.0,sports,soccer,931
1734,195,34,242,97,1.8864061068603437,205.0,192.0,1.0,204.0,104.0,0.0,207.4188,94.9226,0.0,229.5812,36.0774,0.0,127.0,353.0,1.0,173.0,282.0,1.0,182.0,193.0,1.0,228.0,190.0,1.0,251.0,259.0,1.0,274.0,320.0,1.0,230.0,136.0,1.0,200.0,166.0,1.0,180.0,107.0,1.0,227.0,100.0,0.0,221.0,134.0,0.0,238.0,136.0,1.0,sports,boxing,113
8191,633,141,680,192,1.6644999249023713,663.0,324.0,1.0,660.0,208.0,1.0,658.8314,194.1435,0.0,654.1686,138.8565,0.0,654.0,463.0,1.0,641.0,410.0,1.0,639.0,324.0,1.0,686.0,324.0,1.0,673.0,410.0,1.0,666.0,495.0,1.0,510.0,187.0,1.0,564.0,200.0,1.0,619.0,205.0,1.0,701.0,210.0,1.0,733.0,261.0,1.0,696.0,266.0,1.0,dancing,aerobic,479
2034,788,352,820,393,1.248230747898801,858.0,467.0,1.0,821.0,389.0,0.0,818.9284,386.9894,0.0,789.0716,358.0106,0.0,874.0,579.0,1.0,867.0,529.0,1.0,873.0,465.0,1.0,842.0,468.0,1.0,811.0,532.0,1.0,826.0,594.0,1.0,808.0,454.0,1.0,818.0,434.0,0.0,832.0,379.0,0.0,810.0,398.0,1.0,783.0,427.0,1.0,760.0,449.0,1.0,bicycling,bicycling,840
4569,445,163,499,264,2.7487073325474287,421.0,387.0,1.0,448.0,252.0,1.0,447.7652,252.3767,0.0,496.2348,174.6233,0.0,326.0,565.0,1.0,376.0,458.0,1.0,398.0,384.0,1.0,443.0,389.0,1.0,490.0,472.0,1.0,437.0,573.0,1.0,267.0,254.0,1.0,334.0,266.0,1.0,389.0,242.0,1.0,507.0,261.0,1.0,557.0,301.0,1.0,623.0,323.0,1.0,sports,soccer,334
8000,1135,377,1258,544,4.977787460308043,1138.0,721.0,1.0,1165.0,525.0,1.0,1160.0929,535.048,0.0,1232.9071,385.952,0.0,1098.0,1024.0,1.0,1122.0,864.0,1.0,1082.0,722.0,1.0,1194.0,720.0,1.0,1272.0,835.0,1.0,1224.0,1022.0,1.0,948.0,765.0,1.0,1004.0,661.0,1.0,1085.0,527.0,1.0,1245.0,522.0,1.0,1312.0,650.0,1.0,1317.0,741.0,1.0,sports,rock climbing,471
10761,919,96,1064,294,5.88998336160638,996.0,650.0,1.0,996.0,349.0,1.0,994.3673,293.1245,0.0,988.6327,96.8755,0.0,,,,934.0,937.0,1.0,943.0,648.0,1.0,1048.0,651.0,1.0,1051.0,952.0,1.0,,,,697.0,580.0,1.0,814.0,500.0,1.0,869.0,352.0,1.0,1122.0,346.0,1.0,1186.0,484.0,1.0,1267.0,586.0,1.0,sports,"rope skipping, general",378
6423,1131,85,1189,170,2.4696688037062784,1151.0,294.0,1.0,1154.0,162.0,1.0,1152.9474,168.0524,0.0,1167.0526,86.9476,0.0,1026.0,450.0,1.0,1055.0,355.0,1.0,1129.0,293.0,1.0,1172.0,295.0,1.0,1208.0,388.0,1.0,1213.0,464.0,1.0,1065.0,283.0,1.0,1070.0,228.0,1.0,1113.0,156.0,1.0,1194.0,168.0,1.0,1205.0,257.0,1.0,1193.0,316.0,1.0,sports,horseback riding,305
8004,476,361,592,469,3.803829649182518,610.0,628.0,0.0,598.0,463.0,1.0,584.7177,453.0383,0.0,483.2823,376.9617,0.0,561.0,860.0,1.0,564.0,706.0,0.0,648.0,612.0,0.0,571.0,643.0,1.0,441.0,756.0,1.0,400.0,910.0,1.0,893.0,294.0,1.0,785.0,367.0,1.0,684.0,427.0,1.0,511.0,499.0,1.0,458.0,427.0,1.0,400.0,393.0,1.0,sports,rock climbing,471
2049,1340,220,1501,388,5.584578766567806,1285.0,614.0,1.0,1374.0,359.0,1.0,1360.407,375.0777,0.0,1480.593,232.9223,0.0,,,,1154.0,913.0,1.0,1378.0,647.0,1.0,1192.0,580.0,1.0,1057.0,860.0,1.0,,,,1284.0,428.0,0.0,1370.0,406.0,0.0,1461.0,408.0,1.0,1287.0,309.0,1.0,1101.0,242.0,1.0,1156.0,245.0,0.0,sports,rock climbing,135
7555,564,217,618,294,2.2571486437538844,489.0,399.0,1.0,550.0,283.0,1.0,559.7577,276.4552,0.0,622.2423,234.5448,0.0,492.0,618.0,1.0,505.0,506.0,1.0,464.0,391.0,1.0,513.0,407.0,1.0,548.0,506.0,1.0,513.0,606.0,0.0,487.0,256.0,1.0,484.0,299.0,1.0,514.0,256.0,1.0,586.0,309.0,1.0,548.0,291.0,1.0,511.0,267.0,1.0,sports,golf,447
9740,374,128,438,209,2.477585921819866,523.0,236.0,0.0,440.0,179.0,1.0,445.4545,180.6845,0.0,366.5455,156.3155,0.0,424.0,396.0,1.0,455.0,309.0,1.0,497.0,242.0,0.0,548.0,230.0,0.0,577.0,326.0,1.0,609.0,409.0,1.0,285.0,242.0,1.0,345.0,223.0,1.0,400.0,200.0,1.0,479.0,157.0,1.0,557.0,155.0,1.0,550.0,219.0,1.0,sports,billiards,691
5618,554,164,622,236,2.3768483334028696,577.0,411.0,1.0,581.0,260.0,1.0,583.4095,239.3473,0.0,592.5905,160.6527,0.0,613.0,616.0,1.0,611.0,518.0,1.0,599.0,412.0,1.0,554.0,409.0,1.0,541.0,514.0,1.0,538.0,601.0,1.0,671.0,379.0,1.0,673.0,344.0,1.0,631.0,265.0,1.0,531.0,255.0,1.0,486.0,329.0,1.0,489.0,374.0,1.0,sports,hang gliding,632
2038,726,442,790,529,2.592111108729716,878.0,639.0,0.0,792.0,528.0,0.0,784.988,519.235,0.0,731.012,451.765,0.0,887.0,905.0,1.0,846.0,792.0,1.0,884.0,646.0,0.0,872.0,631.0,1.0,793.0,691.0,1.0,815.0,807.0,1.0,697.0,612.0,0.0,754.0,617.0,1.0,788.0,547.0,0.0,795.0,509.0,1.0,745.0,545.0,1.0,682.0,516.0,1.0,sports,rock climbing,135
78,600,164,646,221,1.757907847414079,642.0,303.0,0.0,639.0,219.0,0.0,638.1435,217.5814,0.0,607.8565,167.4186,0.0,606.0,398.0,1.0,608.0,360.0,1.0,623.0,304.0,0.0,661.0,301.0,0.0,644.0,420.0,1.0,659.0,497.0,1.0,675.0,283.0,0.0,645.0,248.0,0.0,622.0,223.0,0.0,655.0,215.0,1.0,684.0,291.0,1.0,623.0,311.0,1.0,sports,hacky sack,17
4286,332,40,370,98,1.6641538390425326,370.0,221.0,0.0,376.0,119.0,0.0,363.4039,93.8077,0.0,338.5961,44.1923,0.0,427.0,402.0,1.0,389.0,301.0,1.0,367.0,220.0,0.0,372.0,221.0,1.0,339.0,312.0,1.0,313.0,402.0,1.0,316.0,214.0,1.0,359.0,183.0,0.0,363.0,116.0,0.0,388.0,121.0,1.0,398.0,182.0,1.0,399.0,244.0,1.0,sports,golf,921
1760,335,124,407,218,2.8417459421982114,282.0,413.0,0.0,330.0,230.0,1.0,343.9723,209.8935,0.0,398.0277,132.1065,0.0,327.0,702.0,1.0,320.0,551.0,1.0,274.0,413.0,1.0,290.0,413.0,0.0,261.0,541.0,1.0,198.0,679.0,1.0,88.0,290.0,1.0,187.0,253.0,1.0,275.0,217.0,1.0,384.0,242.0,1.0,436.0,298.0,1.0,488.0,355.0,1.0,sports,frisbee,114
9757,486,29,586,174,4.227339588914048,443.0,376.0,0.0,497.0,203.0,0.0,510.0,167.0,0.0,561.0,35.0,0.0,419.0,710.0,0.0,415.0,537.0,0.0,402.0,373.0,0.0,483.0,379.0,0.0,493.0,549.0,0.0,503.0,713.0,0.0,483.0,419.0,0.0,402.0,359.0,0.0,410.0,206.0,0.0,584.0,200.0,0.0,605.0,330.0,0.0,634.0,433.0,0.0,sports,billiards,691
8269,313,67,385,170,3.016084879442221,303.0,335.0,1.0,323.0,151.0,0.0,317.5978,157.7528,0.0,380.4022,79.2472,0.0,,,,269.0,464.0,1.0,270.0,339.0,1.0,335.0,331.0,1.0,339.0,464.0,1.0,,,,338.0,291.0,1.0,258.0,237.0,1.0,276.0,156.0,1.0,370.0,146.0,0.0,412.0,218.0,1.0,441.0,289.0,1.0,bicycling,bicycling,841
7648,838,370,889,431,1.9082641326608851,832.0,535.0,1.0,851.0,440.0,1.0,853.9043,430.8223,0.0,873.0957,370.1777,0.0,623.0,581.0,1.0,713.0,533.0,1.0,814.0,516.0,1.0,849.0,553.0,1.0,764.0,548.0,1.0,756.0,650.0,1.0,793.0,394.0,1.0,769.0,413.0,1.0,809.0,423.0,1.0,893.0,456.0,1.0,891.0,514.0,0.0,891.0,514.0,0.0,bicycling,bicycling,454
9380,333,58,370,123,1.7950331473262546,348.0,213.0,1.0,352.0,134.0,1.0,351.8439,120.4152,0.0,351.1561,60.5848,0.0,333.0,331.0,1.0,341.0,281.0,1.0,329.0,214.0,1.0,366.0,211.0,1.0,359.0,277.0,1.0,341.0,313.0,0.0,323.0,185.0,1.0,300.0,187.0,1.0,318.0,135.0,1.0,385.0,132.0,1.0,390.0,178.0,1.0,414.0,175.0,1.0,walking,backpacking,642
6864,681,135,726,196,1.8192569911917336,616.0,259.0,0.0,677.0,175.0,0.0,674.9577,175.7321,0.0,732.0423,155.2679,0.0,663.0,383.0,1.0,701.0,286.0,1.0,614.0,255.0,1.0,617.0,263.0,0.0,675.0,352.0,0.0,624.0,433.0,1.0,529.0,225.0,1.0,583.0,189.0,1.0,649.0,171.0,1.0,704.0,179.0,0.0,745.0,207.0,1.0,780.0,199.0,1.0,sports,skateboarding,385
4461,606,235,653,286,1.6644999249023713,617.0,332.0,1.0,618.0,249.0,1.0,609.8837,240.8837,0.0,649.1163,280.1163,0.0,652.0,471.0,1.0,643.0,399.0,1.0,638.0,327.0,1.0,596.0,337.0,1.0,612.0,402.0,1.0,632.0,473.0,1.0,717.0,147.0,1.0,713.0,209.0,1.0,655.0,236.0,1.0,580.0,262.0,1.0,522.0,259.0,1.0,515.0,198.0,1.0,sports,"gymnastics, general",328
5593,528,213,598,276,2.2602088399083833,664.0,387.0,1.0,582.0,285.0,0.0,578.9993,278.6037,0.0,547.0007,210.3963,0.0,631.0,541.0,1.0,585.0,462.0,0.0,697.0,383.0,1.0,630.0,390.0,1.0,508.0,479.0,1.0,575.0,586.0,1.0,695.0,424.0,0.0,711.0,357.0,0.0,644.0,281.0,0.0,520.0,288.0,1.0,511.0,397.0,1.0,568.0,397.0,0.0,sports,skateboarding,929
133,731,280,839,382,3.565272500104305,815.0,488.0,0.0,794.0,379.0,0.0,795.9506,389.4035,0.0,774.0494,272.5965,0.0,766.0,587.0,1.0,700.0,488.0,1.0,779.0,458.0,0.0,851.0,517.0,1.0,798.0,675.0,1.0,850.0,715.0,1.0,815.0,328.0,0.0,854.0,347.0,1.0,823.0,351.0,0.0,764.0,406.0,1.0,703.0,500.0,1.0,607.0,512.0,1.0,sports,rock climbing,32
5997,705,6,767,99,2.682530148945208,711.0,250.0,1.0,724.0,101.0,1.0,725.2618,95.9001,0.0,746.7382,9.0999,0.0,655.0,521.0,1.0,670.0,371.0,1.0,687.0,250.0,1.0,734.0,250.0,1.0,774.0,319.0,1.0,753.0,424.0,0.0,630.0,245.0,1.0,634.0,171.0,1.0,655.0,92.0,1.0,792.0,110.0,1.0,825.0,176.0,1.0,853.0,250.0,1.0,bicycling,bicycling,840
2792,907,202,972,291,2.645013421516042,921.0,548.0,1.0,952.0,322.0,1.0,946.7006,289.9915,0.0,932.2994,203.0085,0.0,,,,,,,900.0,548.0,1.0,942.0,548.0,1.0,,,,,,,827.0,246.0,1.0,827.0,277.0,1.0,915.0,307.0,1.0,989.0,336.0,1.0,949.0,424.0,1.0,910.0,498.0,1.0,sports,volleyball,196
1917,658,274,729,371,2.8849956672411134,730.0,598.0,1.0,702.0,394.0,1.0,699.1762,370.247,0.0,687.8238,274.753,0.0,594.0,808.0,1.0,662.0,750.0,1.0,710.0,597.0,1.0,750.0,599.0,1.0,761.0,731.0,1.0,721.0,863.0,1.0,825.0,352.0,1.0,733.0,354.0,1.0,660.0,392.0,1.0,743.0,396.0,1.0,794.0,472.0,1.0,841.0,422.0,1.0,sports,"tennis, hitting balls, non-game play, moderate effort",130
2103,602,73,666,154,2.477585921819866,637.0,321.0,1.0,630.0,173.0,1.0,631.2302,154.7001,0.0,636.7698,72.2999,0.0,583.0,565.0,1.0,599.0,452.0,1.0,604.0,322.0,1.0,670.0,319.0,1.0,668.0,440.0,1.0,663.0,557.0,1.0,602.0,359.0,1.0,582.0,283.0,1.0,577.0,185.0,1.0,683.0,160.0,1.0,702.0,248.0,1.0,711.0,309.0,1.0,sports,golf,144
8604,431,430,458,466,1.08,409.0,522.0,0.0,433.0,467.0,0.0,435.1796,463.399,0.0,453.8204,432.601,0.0,449.0,602.0,1.0,451.0,552.0,1.0,409.0,524.0,1.0,409.0,519.0,0.0,443.0,537.0,1.0,429.0,594.0,1.0,490.0,494.0,1.0,436.0,496.0,1.0,435.0,470.0,1.0,431.0,463.0,0.0,457.0,486.0,1.0,485.0,492.0,0.0,sports,"tennis, doubles",934
8822,364,134,400,170,1.2218805178903542,392.0,253.0,0.0,389.0,186.0,0.0,386.1066,171.9463,0.0,377.8934,132.0537,0.0,401.0,379.0,1.0,377.0,319.0,0.0,377.0,250.0,0.0,407.0,256.0,1.0,416.0,315.0,0.0,417.0,359.0,0.0,379.0,227.0,0.0,366.0,208.0,0.0,366.0,186.0,0.0,412.0,185.0,1.0,435.0,204.0,1.0,434.0,239.0,1.0,dancing,Anishinaabe Jingle Dancing,580
8833,327,66,370,114,1.54665057462893,356.0,253.0,0.0,357.0,126.0,0.0,354.4235,115.0877,0.0,342.5765,64.9123,0.0,366.0,411.0,1.0,356.0,352.0,0.0,360.0,253.0,0.0,351.0,252.0,1.0,331.0,350.0,1.0,340.0,421.0,1.0,351.0,180.0,0.0,365.0,179.0,0.0,361.0,127.0,0.0,353.0,125.0,1.0,357.0,171.0,1.0,321.0,192.0,1.0,dancing,Anishinaabe Jingle Dancing,580
6461,233,91,283,153,1.9115815441670279,235.0,303.0,1.0,247.0,165.0,1.0,250.1041,152.8658,0.0,265.8959,91.1342,0.0,217.0,447.0,1.0,288.0,397.0,1.0,215.0,304.0,1.0,254.0,301.0,1.0,210.0,401.0,1.0,161.0,485.0,1.0,195.0,225.0,1.0,150.0,213.0,1.0,205.0,164.0,1.0,289.0,166.0,1.0,303.0,246.0,1.0,320.0,219.0,1.0,running,running,307
2303,321,164,499,375,6.625260749585635,403.0,925.0,0.0,376.0,447.0,1.0,389.2266,377.9494,0.0,430.7734,161.0506,0.0,,,,,,,428.0,929.0,1.0,377.0,921.0,0.0,,,,,,,477.0,324.0,1.0,403.0,343.0,1.0,295.0,474.0,1.0,457.0,420.0,1.0,522.0,428.0,1.0,570.0,394.0,1.0,sports,"archery, non-hunting",151
4287,313,64,350,117,1.5512988106744618,410.0,211.0,0.0,375.0,118.0,0.0,353.3541,104.3158,0.0,309.6459,76.6842,0.0,387.0,376.0,1.0,399.0,297.0,1.0,404.0,212.0,0.0,415.0,209.0,1.0,418.0,298.0,1.0,434.0,377.0,1.0,388.0,197.0,0.0,407.0,158.0,0.0,381.0,115.0,0.0,368.0,121.0,1.0,384.0,177.0,1.0,357.0,228.0,1.0,sports,golf,921
1756,303,123,339,178,1.5776235292363003,389.0,283.0,1.0,342.0,192.0,1.0,332.8718,173.961,0.0,309.1282,127.039,0.0,274.0,400.0,1.0,287.0,320.0,1.0,366.0,281.0,1.0,412.0,284.0,1.0,444.0,381.0,1.0,494.0,402.0,1.0,256.0,233.0,1.0,279.0,270.0,1.0,314.0,217.0,1.0,370.0,166.0,1.0,421.0,158.0,1.0,467.0,130.0,1.0,sports,frisbee,114
8221,424,81,465,130,1.5333727531164754,439.0,204.0,0.0,445.0,144.0,1.0,444.8319,131.0541,0.0,444.1681,79.9459,0.0,380.0,283.0,0.0,384.0,222.0,0.0,427.0,204.0,0.0,451.0,203.0,1.0,411.0,218.0,1.0,406.0,286.0,1.0,384.0,182.0,0.0,415.0,182.0,0.0,430.0,145.0,1.0,459.0,143.0,1.0,431.0,180.0,1.0,393.0,183.0,1.0,sports,horseback riding,482
10852,189,20,300,165,4.382612919252623,225.0,424.0,0.0,232.0,183.0,1.0,234.506,164.8566,0.0,254.494,20.1434,0.0,369.0,530.0,1.0,313.0,334.0,1.0,180.0,434.0,1.0,269.0,413.0,0.0,397.0,392.0,1.0,321.0,572.0,1.0,239.0,355.0,1.0,192.0,293.0,1.0,157.0,185.0,1.0,306.0,181.0,1.0,395.0,271.0,1.0,493.0,342.0,1.0,bicycling,bicycling,764
4944,697,74,746,163,2.4383338573706426,714.0,345.0,1.0,713.0,190.0,1.0,716.7026,158.8547,0.0,726.2974,78.1453,0.0,677.0,610.0,1.0,684.0,472.0,1.0,687.0,346.0,1.0,740.0,344.0,1.0,748.0,472.0,1.0,716.0,599.0,1.0,565.0,280.0,1.0,631.0,267.0,1.0,655.0,187.0,1.0,770.0,192.0,1.0,786.0,274.0,1.0,863.0,274.0,1.0,sports,"rope skipping, general",378
9315,605,161,678,266,3.0691862113596167,673.0,356.0,1.0,657.0,244.0,1.0,664.6749,259.1022,0.0,618.3251,167.8978,0.0,564.0,604.0,1.0,639.0,492.0,1.0,639.0,361.0,1.0,707.0,351.0,1.0,711.0,473.0,1.0,704.0,612.0,1.0,716.0,417.0,1.0,666.0,345.0,1.0,609.0,272.0,1.0,704.0,216.0,1.0,725.0,308.0,1.0,738.0,390.0,1.0,sports,golf,627
10211,851,61,1188,504,13.358711315093235,1033.0,825.0,0.0,1023.0,451.0,1.0,1024.1237,505.0972,0.0,1014.8763,59.9028,0.0,,,,,,,941.0,829.0,1.0,1124.0,820.0,0.0,1133.0,919.0,1.0,,,,764.0,1031.0,0.0,817.0,733.0,1.0,904.0,448.0,1.0,1142.0,454.0,1.0,1248.0,718.0,1.0,1298.0,1012.0,0.0,bicycling,bicycling,780
10210,781,369,943,588,6.537742729719487,880.0,651.0,1.0,867.0,533.0,1.0,871.9547,587.0067,0.0,852.0453,369.9933,0.0,798.0,953.0,1.0,804.0,876.0,1.0,832.0,652.0,1.0,928.0,649.0,1.0,941.0,845.0,1.0,947.0,953.0,1.0,1003.0,742.0,1.0,1003.0,637.0,1.0,792.0,538.0,1.0,941.0,528.0,1.0,730.0,628.0,1.0,742.0,733.0,1.0,bicycling,bicycling,780
